clave municipio,nombre municipio,seccion,rango_edad,sexo,total_padron,total_lista
122,ZAPOTITLAN DE VADILLO,3260,30-34,hombres,56,56
122,ZAPOTITLAN DE VADILLO,3261,30-34,hombres,45,44
122,ZAPOTITLAN DE VADILLO,3262,30-34,hombres,36,36
122,ZAPOTITLAN DE VADILLO,3263,30-34,hombres,41,41
122,ZAPOTITLAN DE VADILLO,3264,30-34,hombres,4,3
14,ATOYAC,188,30-34,hombres,113,108
14,ATOYAC,189,30-34,hombres,70,70
14,ATOYAC,190,30-34,hombres,49,47
14,ATOYAC,191,30-34,hombres,25,25
14,ATOYAC,192,30-34,hombres,45,44
14,ATOYAC,193,30-34,hombres,36,36
23,ZAPOTLAN EL GRANDE,333,30-34,hombres,364,359
23,ZAPOTLAN EL GRANDE,334,30-34,hombres,78,77
23,ZAPOTLAN EL GRANDE,335,30-34,hombres,137,137
23,ZAPOTLAN EL GRANDE,336,30-34,hombres,119,119
23,ZAPOTLAN EL GRANDE,337,30-34,hombres,35,35
23,ZAPOTLAN EL GRANDE,338,30-34,hombres,74,71
23,ZAPOTLAN EL GRANDE,339,30-34,hombres,33,32
23,ZAPOTLAN EL GRANDE,340,30-34,hombres,53,52
23,ZAPOTLAN EL GRANDE,341,30-34,hombres,41,41
23,ZAPOTLAN EL GRANDE,342,30-34,hombres,164,161
23,ZAPOTLAN EL GRANDE,343,30-34,hombres,37,37
23,ZAPOTLAN EL GRANDE,344,30-34,hombres,28,28
23,ZAPOTLAN EL GRANDE,345,30-34,hombres,54,54
23,ZAPOTLAN EL GRANDE,346,30-34,hombres,27,25
23,ZAPOTLAN EL GRANDE,347,30-34,hombres,41,41
23,ZAPOTLAN EL GRANDE,348,30-34,hombres,51,49
23,ZAPOTLAN EL GRANDE,349,30-34,hombres,79,78
23,ZAPOTLAN EL GRANDE,350,30-34,hombres,27,27
23,ZAPOTLAN EL GRANDE,351,30-34,hombres,49,49
23,ZAPOTLAN EL GRANDE,352,30-34,hombres,51,50
23,ZAPOTLAN EL GRANDE,353,30-34,hombres,36,36
23,ZAPOTLAN EL GRANDE,354,30-34,hombres,105,105
23,ZAPOTLAN EL GRANDE,355,30-34,hombres,51,50
23,ZAPOTLAN EL GRANDE,356,30-34,hombres,118,114
23,ZAPOTLAN EL GRANDE,357,30-34,hombres,171,169
23,ZAPOTLAN EL GRANDE,358,30-34,hombres,50,50
23,ZAPOTLAN EL GRANDE,359,30-34,hombres,40,39
23,ZAPOTLAN EL GRANDE,360,30-34,hombres,67,67
23,ZAPOTLAN EL GRANDE,361,30-34,hombres,71,70
23,ZAPOTLAN EL GRANDE,362,30-34,hombres,107,106
23,ZAPOTLAN EL GRANDE,363,30-34,hombres,74,73
23,ZAPOTLAN EL GRANDE,364,30-34,hombres,72,72
23,ZAPOTLAN EL GRANDE,365,30-34,hombres,38,37
23,ZAPOTLAN EL GRANDE,366,30-34,hombres,16,14
23,ZAPOTLAN EL GRANDE,367,30-34,hombres,61,61
23,ZAPOTLAN EL GRANDE,368,30-34,hombres,43,42
23,ZAPOTLAN EL GRANDE,369,30-34,hombres,140,138
23,ZAPOTLAN EL GRANDE,370,30-34,hombres,215,213
23,ZAPOTLAN EL GRANDE,371,30-34,hombres,66,65
23,ZAPOTLAN EL GRANDE,372,30-34,hombres,50,49
23,ZAPOTLAN EL GRANDE,373,30-34,hombres,66,65
23,ZAPOTLAN EL GRANDE,374,30-34,hombres,112,111
23,ZAPOTLAN EL GRANDE,376,30-34,hombres,102,101
23,ZAPOTLAN EL GRANDE,377,30-34,hombres,94,94
23,ZAPOTLAN EL GRANDE,378,30-34,hombres,212,209
23,ZAPOTLAN EL GRANDE,379,30-34,hombres,68,68
23,ZAPOTLAN EL GRANDE,380,30-34,hombres,129,126
23,ZAPOTLAN EL GRANDE,381,30-34,hombres,216,214
23,ZAPOTLAN EL GRANDE,382,30-34,hombres,27,27
23,ZAPOTLAN EL GRANDE,383,30-34,hombres,48,48
23,ZAPOTLAN EL GRANDE,3856,30-34,hombres,121,121
23,ZAPOTLAN EL GRANDE,3857,30-34,hombres,157,154
23,ZAPOTLAN EL GRANDE,3858,30-34,hombres,114,113
23,ZAPOTLAN EL GRANDE,3859,30-34,hombres,122,121
23,ZAPOTLAN EL GRANDE,3860,30-34,hombres,81,77
27,CONCEPCION DE BUENOS AIRES,427,30-34,hombres,50,48
27,CONCEPCION DE BUENOS AIRES,428,30-34,hombres,66,65
27,CONCEPCION DE BUENOS AIRES,429,30-34,hombres,116,114
27,CONCEPCION DE BUENOS AIRES,430,30-34,hombres,6,6
27,CONCEPCION DE BUENOS AIRES,431,30-34,hombres,31,31
38,GOMEZ FARIAS,541,30-34,hombres,151,150
38,GOMEZ FARIAS,542,30-34,hombres,155,154
38,GOMEZ FARIAS,543,30-34,hombres,53,52
38,GOMEZ FARIAS,544,30-34,hombres,85,85
38,GOMEZ FARIAS,545,30-34,hombres,164,162
38,GOMEZ FARIAS,546,30-34,hombres,45,45
38,GOMEZ FARIAS,547,30-34,hombres,11,11
38,GOMEZ FARIAS,548,30-34,hombres,16,16
51,JILOTLAN DE LOS DOLORES,1661,30-34,hombres,77,76
51,JILOTLAN DE LOS DOLORES,1662,30-34,hombres,20,19
51,JILOTLAN DE LOS DOLORES,1664,30-34,hombres,23,21
51,JILOTLAN DE LOS DOLORES,1665,30-34,hombres,31,31
51,JILOTLAN DE LOS DOLORES,1666,30-34,hombres,64,64
51,JILOTLAN DE LOS DOLORES,1667,30-34,hombres,17,17
51,JILOTLAN DE LOS DOLORES,1668,30-34,hombres,30,29
51,JILOTLAN DE LOS DOLORES,1669,30-34,hombres,17,17
51,JILOTLAN DE LOS DOLORES,1670,30-34,hombres,7,7
58,SANTA MARIA DEL ORO,1792,30-34,hombres,56,56
58,SANTA MARIA DEL ORO,1793,30-34,hombres,6,6
58,SANTA MARIA DEL ORO,1794,30-34,hombres,15,15
58,SANTA MARIA DEL ORO,1795,30-34,hombres,6,6
58,SANTA MARIA DEL ORO,1796,30-34,hombres,5,5
59,LA MANZANILLA DE LA PAZ,1797,30-34,hombres,50,49
59,LA MANZANILLA DE LA PAZ,1798,30-34,hombres,55,53
59,LA MANZANILLA DE LA PAZ,1799,30-34,hombres,28,28
59,LA MANZANILLA DE LA PAZ,1800,30-34,hombres,22,21
59,LA MANZANILLA DE LA PAZ,1801,30-34,hombres,19,19
61,MAZAMITLA,1815,30-34,hombres,151,151
61,MAZAMITLA,1816,30-34,hombres,135,132
61,MAZAMITLA,1817,30-34,hombres,85,84
61,MAZAMITLA,1818,30-34,hombres,55,55
61,MAZAMITLA,1819,30-34,hombres,50,50
61,MAZAMITLA,1820,30-34,hombres,57,57
61,MAZAMITLA,1821,30-34,hombres,33,33
61,MAZAMITLA,1822,30-34,hombres,13,13
61,MAZAMITLA,1823,30-34,hombres,33,32
67,PIHUAMO,1901,30-34,hombres,50,50
67,PIHUAMO,1902,30-34,hombres,44,43
67,PIHUAMO,1903,30-34,hombres,37,36
67,PIHUAMO,1904,30-34,hombres,39,39
67,PIHUAMO,1905,30-34,hombres,54,54
67,PIHUAMO,1906,30-34,hombres,33,33
67,PIHUAMO,1907,30-34,hombres,43,43
67,PIHUAMO,1908,30-34,hombres,46,46
67,PIHUAMO,1909,30-34,hombres,17,17
67,PIHUAMO,1910,30-34,hombres,7,7
67,PIHUAMO,1912,30-34,hombres,11,11
67,PIHUAMO,1913,30-34,hombres,19,19
71,QUITUPAN,2012,30-34,hombres,27,27
71,QUITUPAN,2013,30-34,hombres,40,39
71,QUITUPAN,2014,30-34,hombres,13,12
71,QUITUPAN,2015,30-34,hombres,26,26
71,QUITUPAN,2016,30-34,hombres,16,16
71,QUITUPAN,2017,30-34,hombres,15,15
71,QUITUPAN,2018,30-34,hombres,48,46
71,QUITUPAN,2019,30-34,hombres,26,26
71,QUITUPAN,2020,30-34,hombres,4,4
71,QUITUPAN,2021,30-34,hombres,10,10
71,QUITUPAN,2022,30-34,hombres,11,11
71,QUITUPAN,2023,30-34,hombres,14,13
71,QUITUPAN,3688,30-34,hombres,34,34
83,SAYULA,2162,30-34,hombres,127,126
83,SAYULA,2163,30-34,hombres,110,110
83,SAYULA,2164,30-34,hombres,64,64
83,SAYULA,2165,30-34,hombres,71,70
83,SAYULA,2166,30-34,hombres,77,76
83,SAYULA,2168,30-34,hombres,130,128
83,SAYULA,2169,30-34,hombres,35,35
83,SAYULA,2170,30-34,hombres,39,39
83,SAYULA,2171,30-34,hombres,111,111
83,SAYULA,2172,30-34,hombres,26,26
83,SAYULA,2173,30-34,hombres,153,153
83,SAYULA,2174,30-34,hombres,52,52
83,SAYULA,2175,30-34,hombres,186,185
83,SAYULA,2176,30-34,hombres,74,73
83,SAYULA,2177,30-34,hombres,84,84
83,SAYULA,2178,30-34,hombres,85,85
83,SAYULA,2179,30-34,hombres,93,92
83,SAYULA,2180,30-34,hombres,30,30
86,TAMAZULA DE GORDIANO,2223,30-34,hombres,106,106
86,TAMAZULA DE GORDIANO,2224,30-34,hombres,80,79
86,TAMAZULA DE GORDIANO,2225,30-34,hombres,23,23
86,TAMAZULA DE GORDIANO,2226,30-34,hombres,53,52
86,TAMAZULA DE GORDIANO,2227,30-34,hombres,38,38
